,filename,site_name,site_code,country,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,latitude,longitude,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality
712,scheveningen-sch-nld-cmems,Scheveningen,Sch,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_863,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.099998,4.2639999,Unspecified,2014-08-04 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
713,vlissingen-vli-nld-cmems,Vlissingen,Vli,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_881,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.450001,3.5999999,Unspecified,2014-08-04 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
714,j61-j61-nld-cmems,J61,J61,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_813,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.823246,2.943804,Unspecified,2015-01-01 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
715,schiermonnikoogwadden-sch-nld-cmems,SchiermonnikoogWadden,Sch,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_864,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.470001,6.1999998,Unspecified,2014-08-04 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
716,f3platform-f3p-nld-cmems,F3platform,F3p,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_789,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,54.849998,4.7199998,Unspecified,2014-08-01 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
717,dordrecht-dor-nld-cmems,Dordrecht,Dor,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_782,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.82,4.671,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
718,kampen-kam-nld-cmems,Kampen,Kam,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_818,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.552502,5.9239998,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
719,katerveer-kat-nld-cmems,Katerveer,Kat,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_820,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.5,6.0599999,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
720,keizersveer-kei-nld-cmems,Keizersveer,Kei,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_821,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.720001,4.895,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
721,ketelhaven-ket-nld-cmems,Ketelhaven,Ket,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_823,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.584999,5.783,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
722,kornwerderzandbinnen-kor-nld-cmems,KornwerderzandBinnen,Kor,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_824,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.07,5.3379998,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
723,krimpenadlek-kri-nld-cmems,KrimpenAdLek,Kri,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_829,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.891998,4.6290002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
724,l91-l91-nld-cmems,L91,L91,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_831,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.566002,4.8699999,Unspecified,2015-06-28 00:00:00,2020-10-06 07:20:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
725,lemmer-lem-nld-cmems,Lemmer,Lem,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_833,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.839001,5.7140002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
726,monddervecht-mon-nld-cmems,MondDerVecht,Mon,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_839,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.564999,6.1020002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
727,rotterdam-rot-nld-cmems,Rotterdam,Rot,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_860,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.919998,4.5,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
728,schoonhoven-sch-nld-cmems,Schoonhoven,Sch,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_865,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.944,4.8520002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
729,vuren-vur-nld-cmems,Vuren,Vur,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_882,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.823002,5.0170002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
730,werkendambuiten-wer-nld-cmems,WerkendamBuiten,Wer,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_885,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.806999,4.8769999,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,River,No obvious issues
731,q11-q11-nld-cmems,Q11,Q11,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_853,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.924999,4.1490002,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
732,awg-awg-nld-cmems,AWG,AWG,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_758,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.492001,5.9400001,Unspecified,2015-06-28 00:00:00,2020-10-06 07:20:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
733,terschellingnoordzee-ter-nld-cmems,TerschellingNoordzee,Ter,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_870,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.4436,5.3333998,Unspecified,2014-08-04 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
734,keteldiep-ket-nld-cmems,Keteldiep,Ket,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_822,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.582001,5.8449998,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
735,k141-k14-nld-cmems,K141,K14,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_815,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.269001,3.6262,Unspecified,2015-06-28 00:00:00,2020-10-06 07:20:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
736,a121-a12-nld-cmems,A121,A12,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_756,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,55.400002,3.8099999,Unspecified,2015-06-28 00:00:00,2020-10-06 07:40:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
737,ferring-fer-dnk-cmems,Ferring,Fer,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_790,instacco@ifremer.fr,Danish Coastal Authority Ministry of Transport and Energy,http://eng.kyst.dk,cmems-service@bsh.de,56.524601,8.1152,Unspecified,2015-01-12 13:40:00,2020-10-09 20:10:00,6,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
738,dundalk-dun-irl-cmems,Dundalk,Dun,IRL,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_616,instacco@ifremer.fr,Marine Institute (Ireland),http://www.marine.ie/ http://www.puertos.es,kieran.lyons@marine.ie cmems-service@puertos.es,54.007999,-6.3850002,Unspecified,2008-04-03 20:00:00,2014-01-29 13:00:00,6,0,Ordnance Datum Malin Head,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
739,d151-d15-nld-cmems,D151,D15,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_775,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,54.316654,2.9333489,Unspecified,2014-07-30 00:00:00,2019-12-16 10:00:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
740,constanta2-con-rou-cmems,Constanta2,Con,ROU,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_209,instacco@ifremer.fr,National Institute for Marine Research and Development (Romania),http://marine.copernicus.eu http://www.marineinsitu.eu,cmems-service@io-bas.bg,44.147499,28.672001,Unspecified,2015-12-05 08:00:00,2020-05-31 00:00:00,6,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
741,lichteilandgoeree1-lic-nld-cmems,LichteilandGoeree1,Lic,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_834,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.926998,3.6700001,Unspecified,2015-01-01 00:00:00,2019-12-16 10:00:00,5,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
742,lauwersoog-lau-nld-cmems,Lauwersoog,Lau,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_832,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.41,6.1999998,Unspecified,2015-06-28 00:00:00,2019-12-16 10:00:00,5,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
743,k13a-k13-nld-cmems,K13a,K13,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_814,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.217999,3.2190001,Unspecified,2015-06-28 00:00:00,2019-12-16 10:00:00,5,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
744,denoeverbuiten-den-nld-cmems,DenOeverBuiten,Den,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_780,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.932617,5.0459771,Unspecified,2014-07-30 00:00:00,2018-12-13 12:00:00,5,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
745,ijgeulstroompaal1-ijg-nld-cmems,IJgeulstroompaal1,IJg,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_810,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.466049,4.5189309,Unspecified,2014-07-30 00:00:00,2018-12-13 12:00:00,5,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
746,munalaid-mun-est-cmems,Munalaid,Mun,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_129,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,58.228001,24.1185,Unspecified,2016-02-03 00:00:00,2020-12-17 07:00:00,5,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
747,almeria2-alm-esp-cmems,Almeria2,Alm,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_591,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,36.831902,-2.4809,Unspecified,2016-01-01 05:00:00,2021-01-31 23:00:00,5,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
748,burgas-bur-bgr-cmems,Burgas,Bur,BGR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_206,instacco@ifremer.fr,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),http://marine.copernicus.eu http://www.marineinsitu.eu,cmems-service@io-bas.bg,42.487999,27.479,Unspecified,2015-01-11 13:00:00,2018-08-13 05:00:00,4,0,geodetic datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
749,kornwerderzandbuiten-kor-nld-cmems,KornwerderzandBuiten,Kor,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_825,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,53.070999,5.3369999,Unspecified,2015-06-28 00:00:00,2018-12-13 12:00:00,4,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
750,sinop-sin-tur-cmems,Sinop,Sin,TUR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_214,instacco@ifremer.fr,General Command of Mapping (Turkey),http://marine.copernicus.eu http://www.marineinsitu.eu,cmems-service@io-bas.bg,43.192001,35.150002,Unspecified,2017-03-06 14:00:00,2020-06-30 23:00:00,4,0,PSMSL 2017 (2005-2009),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
751,oosterschelde11-oos-nld-cmems,Oosterschelde11,Oos,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_848,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,51.639999,3.48,Unspecified,2016-09-01 00:00:00,2019-12-16 10:00:00,4,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
752,eisma-eis-est-cmems,Eisma,Eis,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_053,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,59.568001,26.305,Unspecified,2017-02-07 00:00:00,2020-12-17 07:00:00,4,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
753,leppneeme-lep-est-cmems,Leppneeme,Lep,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_120,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,59.553101,24.866199,Unspecified,2017-02-07 00:00:00,2020-12-17 07:00:00,4,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
754,kelnase-kel-est-cmems,Kelnase,Kel,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_100,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,59.638,25.014999,Unspecified,2017-02-07 00:00:00,2020-12-17 07:00:00,4,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
755,heltermaa-hel-est-cmems,Heltermaa,Hel,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_081,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,58.866402,23.0466,Unspecified,2017-01-01 00:00:00,2020-12-17 07:00:00,4,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
756,angelholm-ang-swe-cmems,Angelholm,Ang,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_033,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,56.298,12.7865,Unspecified,2011-03-22 13:00:00,2014-05-07 08:00:00,4,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
757,vahemadal-vah-est-cmems,Vahemadal,Vah,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_189,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,59.510201,24.666201,Unspecified,2015-02-23 00:00:00,2018-07-04 00:00:00,4,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
758,goteborggotaalvbron-got-swe-cmems,GoteborgGotaalvbron,Got,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_066,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,57.714699,11.9669,Unspecified,2010-10-20 08:10:00,2013-05-15 12:35:00,4,0,BSCD2000,Unspecified,Unspecified,-99.9999,River,No obvious issues
759,portcamargue_60minute-por-fra-cmems,PortCamargue_60minute,Por,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_483,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,43.520321,4.1264,Unspecified,2009-08-22 15:00:00,2012-12-31 18:00:00,4,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
760,carloforte-car-ita-cmems,Carloforte,Car,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_720,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,39.1436,8.3080997,Unspecified,2017-08-03 09:13:00,2020-02-29 22:50:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
761,imperia-imp-ita-cmems,Imperia,Imp,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_727,instacco@ifremer.fr,JRC - Institute for Environment and Sustainability (IES),https://ec.europa.eu/jrc/en,contacts@emodnet-physics.eu cmems-service@hcmr.gr,43.8769,8.0187998,Unspecified,2017-08-03 09:39:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
762,reggiocalabria-reg-ita-cmems,ReggioCalabria,Reg,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_745,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,38.1217,15.6489,Unspecified,2017-08-03 09:59:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
763,messina-mes-ita-cmems,Messina,Mes,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_734,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,38.196301,15.5635,Unspecified,2017-08-03 09:48:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
